"","TrialNum","Onset","TrueOns","Cond","Sentence","Resp","RT","correct","subind","runnum","cond_type","rep","corr_first","group_num","group"
"4561",26,325.02,325.03,3,"A phone was used by a doctor.","sense",4.65010094643,1,"ldrc2_0_137","3","passive_s",FALSE,1,4,"A2_first"
"4573",27,339.56,339.57,2,"The ear dressed a student.","nonsense",4.84817695618,1,"ldrc2_0_137","3","active_ns",FALSE,1,4,"A2_first"
"4582",28,350.98,351,1,"A fly entered the house.","sense",2.77108407021,1,"ldrc2_0_137","3","active_s",FALSE,1,4,"A2_first"
"4593",29,368.12,368.14,4,"A cup was cut by the pillow.","nonsense",3.93109607697,1,"ldrc2_0_137","3","passive_ns",FALSE,1,4,"A2_first"
"4603",30,380.08,380.09,3,"Pizza was cooked by the man.","sense",2.93349194527,1,"ldrc2_0_137","3","passive_s",FALSE,1,4,"A2_first"
"4614",31,395.78,395.8,2,"A joke hugged the dragon.","sense",6.91053009033,2,"ldrc2_0_137","3","active_ns",FALSE,0,4,"A2_first"
"4633",0,0,0.03,4,"A hand was built by the ant.","nonsense",7.29027700424,1,"ldrc2_0_140","1","passive_ns",FALSE,1,4,"A2_first"
"4643",1,10.89,10.91,2,"The bread heard a camel.","nonsense",2.90763616562,1,"ldrc2_0_140","1","active_ns",FALSE,1,4,"A2_first"
"4652",2,21.08,21.09,3,"Cheese was chewed by a rat.","nonsense",6.49432992935,0,"ldrc2_0_140","1","passive_s",FALSE,0,4,"A2_first"
"4663",3,36.88,36.9,2,"The chalk wanted a child.","nonsense",4.88218998909,1,"ldrc2_0_140","1","active_ns",FALSE,1,4,"A2_first"
"4671",4,50.82,50.84,1,"The dog chased the car.","sense",2.56553220749,1,"ldrc2_0_140","1","active_s",FALSE,1,4,"A2_first"
"4683",5,61.13,61.14,4,"A couch was saved by a plum.","nonsense",4.2825191021,1,"ldrc2_0_140","1","passive_ns",FALSE,1,4,"A2_first"
"4693",6,75.94,75.95,3,"The ball was kicked by a girl.","sense",4.17576694489,1,"ldrc2_0_140","1","passive_s",FALSE,1,4,"A2_first"
"4703",7,87.72,87.74,3,"The bib was worn by a baby.","sense",7.20201516151,1,"ldrc2_0_140","1","passive_s",FALSE,1,4,"A2_first"
"4714",8,99.72,99.73,4,"A flower was milked by a bear.","nonsense",6.25311207771,1,"ldrc2_0_140","1","passive_ns",FALSE,1,4,"A2_first"
"4723",9,111.38,111.4,4,"The pig was hugged by a joke.","nonsense",7.31774997711,1,"ldrc2_0_140","1","passive_ns",FALSE,1,4,"A2_first"
"4733",10,122.22,122.23,1,"A turtle crawled to the water.","sense",5.40806102753,1,"ldrc2_0_140","1","active_s",FALSE,1,4,"A2_first"
"4743",11,134.13,134.14,2,"The bucket told a horse.","nonsense",7.02574300766,1,"ldrc2_0_140","1","active_ns",FALSE,1,4,"A2_first"
"4753",12,146.54,146.56,2,"A present picked the raccoon.","nonsense",6.00732207298,1,"ldrc2_0_140","1","active_ns",FALSE,1,4,"A2_first"
"4763",13,158.49,158.5,3,"A dime was found by the kid.","sense",3.80736613274,1,"ldrc2_0_140","1","passive_s",FALSE,1,4,"A2_first"
"4773",14,169.83,169.84,1,"A teacher graded a paper.","sense",3.20555996895,1,"ldrc2_0_140","1","active_s",FALSE,1,4,"A2_first"
"4783",15,179.98,179.99,1,"The doctor used the phone.","sense",4.18477511406,1,"ldrc2_0_140","1","active_s",FALSE,1,4,"A2_first"
"4793",16,190.27,190.3,2,"A piano planted a brother.",NA,NA,4,"ldrc2_0_140","1","active_ns",FALSE,0,4,"A2_first"
"4803",17,200.64,200.65,3,"A cake was baked by mom.","sense",2.96781992912,1,"ldrc2_0_140","1","passive_s",FALSE,1,4,"A2_first"
"4814",18,215.75,215.76,1,"The actor pulled on a rope.","sense",6.24610304832,1,"ldrc2_0_140","1","active_s",FALSE,1,4,"A2_first"
"4823",19,225.84,225.86,3,"A box was cut by the worker.","sense",4.89710402489,1,"ldrc2_0_140","1","passive_s",FALSE,1,4,"A2_first"
"4832",20,235.87,235.88,1,"The rabbit jumped in the grass.","sense",4.60261201859,1,"ldrc2_0_140","1","active_s",FALSE,1,4,"A2_first"
"4843",21,247.77,247.79,2,"A chicken shopped at a movie.","nonsense",3.68797087669,1,"ldrc2_0_140","1","active_ns",FALSE,1,4,"A2_first"
"4852",22,257.97,257.97,3,"A broom was sold by a farmer.","sense",5.34885883331,1,"ldrc2_0_140","1","passive_s",FALSE,1,4,"A2_first"
"4863",23,268.09,268.09,3,"The egg was laid by the duck.","sense",6.78329992294,1,"ldrc2_0_140","1","passive_s",FALSE,1,4,"A2_first"
"4873",24,280.16,280.17,1,"The monkey climbed a tree.","sense",4.24703598022,1,"ldrc2_0_140","1","active_s",FALSE,1,4,"A2_first"
"4883",25,296.87,296.89,4,"Seed was raised by the rug.",NA,NA,4,"ldrc2_0_140","1","passive_ns",FALSE,0,4,"A2_first"
"4893",26,312.85,312.86,2,"The apple watched a king.","nonsense",4.67897105217,1,"ldrc2_0_140","1","active_ns",FALSE,1,4,"A2_first"
"4903",27,330.61,330.62,4,"The bug was cooked by a key.","nonsense",5.94318294525,1,"ldrc2_0_140","1","passive_ns",FALSE,1,4,"A2_first"
"4914",28,343.48,343.49,1,"A cowgirl caught a snake.","sense",4.07655882835,1,"ldrc2_0_140","1","active_s",FALSE,1,4,"A2_first"
"4923",29,360.32,360.33,4,"The dragon was won by clay.","nonsense",6.81983804703,1,"ldrc2_0_140","1","passive_ns",FALSE,1,4,"A2_first"
"4933",30,370.6,370.62,2,"A pillow scratched the fish.","nonsense",4.46547603607,1,"ldrc2_0_140","1","active_ns",FALSE,1,4,"A2_first"
"4942",31,381.02,381.02,4,"A man was scored by wind.","nonsense",5.95943212509,1,"ldrc2_0_140","1","passive_ns",FALSE,1,4,"A2_first"
"4952",0,0,0.03,1,"A cousin wanted a pillow.",NA,NA,4,"ldrc2_0_140","2","active_s",FALSE,0,4,"A2_first"
"4963",1,10.16,10.17,2,"The woman scared the paper.","nonsense",2.00965309143,1,"ldrc2_0_140","2","active_ns",FALSE,1,4,"A2_first"
"4973",2,25.97,25.98,3,"A home was entered by the men.","sense",5.1015920639,1,"ldrc2_0_140","2","passive_s",FALSE,1,4,"A2_first"
"4983",3,40.97,40.98,3,"The fish was eaten by a bear.","sense",2.95702886581,1,"ldrc2_0_140","2","passive_s",FALSE,1,4,"A2_first"
"4993",4,53.69,53.71,2,"The barn barked at the driver.",NA,NA,4,"ldrc2_0_140","2","active_ns",FALSE,0,4,"A2_first"
"5003",5,64.57,64.58,3,"A song was sung by the cowboy.","sense",4.69743394852,1,"ldrc2_0_140","2","passive_s",FALSE,1,4,"A2_first"
"5014",6,75.24,75.25,4,"A chicken was asked by a bell.","nonsense",7.87177300453,1,"ldrc2_0_140","2","passive_ns",FALSE,1,4,"A2_first"
"5023",7,86.91,86.92,1,"The actress watched a show.","sense",6.36249804497,1,"ldrc2_0_140","2","active_s",FALSE,1,4,"A2_first"
"5033",8,103.03,103.04,2,"The key opened the carrot.","nonsense",6.28562998772,1,"ldrc2_0_140","2","active_ns",FALSE,1,4,"A2_first"
"5043",9,118.89,118.9,4,"Pizza was used by a book.","sense",8.53764510155,0,"ldrc2_0_140","2","passive_ns",FALSE,0,4,"A2_first"
"5052",10,128.92,128.94,1,"A raccoon scratched at the box.","sense",7.47248601913,1,"ldrc2_0_140","2","active_s",FALSE,1,4,"A2_first"
"5063",11,141.14,141.16,3,"The car was chased by a dog.","sense",4.93600201607,1,"ldrc2_0_140","2","passive_s",FALSE,1,4,"A2_first"
"5073",12,151.22,151.23,3,"A rope was pulled by the man.","sense",4.11444211006,1,"ldrc2_0_140","2","passive_s",FALSE,1,4,"A2_first"
"5083",13,161.68,161.68,4,"A horse was peeled by salt.","nonsense",6.64740395546,1,"ldrc2_0_140","2","passive_ns",FALSE,1,4,"A2_first"
"5092",14,172.84,172.86,2,"A boat raced in the library.","nonsense",5.77819490433,1,"ldrc2_0_140","2","active_ns",FALSE,1,4,"A2_first"
"5102",15,183.02,183.04,3,"The movie was played by dad.","sense",3.73099708557,1,"ldrc2_0_140","2","passive_s",FALSE,1,4,"A2_first"
"5114",16,195.2,195.21,4,"The soup was caught by a ring.","nonsense",6.51789402962,1,"ldrc2_0_140","2","passive_ns",FALSE,1,4,"A2_first"
"5123",17,212.76,212.77,2,"The sock listened to the pig.","nonsense",5.15204501152,1,"ldrc2_0_140","2","active_ns",FALSE,1,4,"A2_first"
"5133",18,223.41,223.43,1,"A clown let go of a balloon.","nonsense",3.926019907,0,"ldrc2_0_140","2","active_s",FALSE,0,4,"A2_first"
"5143",19,237.03,237.05,4,"The boy was owned by a lamp.","nonsense",5.64014792442,1,"ldrc2_0_140","2","passive_ns",FALSE,1,4,"A2_first"
"5153",20,248.04,248.05,1,"A father cooked the eggs.","nonsense",6.1239118576,2,"ldrc2_0_140","2","active_s",FALSE,0,4,"A2_first"
"5173",21,258.46,258.47,3,"The test was read by a teacher.","sense",7.7152838707,1,"ldrc2_0_140","2","passive_s",FALSE,1,4,"A2_first"
"5183",22,274.9,274.91,1,"The mother carried a cake.","sense",4.45237612724,1,"ldrc2_0_140","2","active_s",FALSE,1,4,"A2_first"
"5193",23,289.51,289.52,4,"A table was planted by a kid.","nonsense",8.19499588013,1,"ldrc2_0_140","2","passive_ns",FALSE,1,4,"A2_first"
"5203",24,303.52,303.53,2,"The flag roared at a flower.",NA,NA,4,"ldrc2_0_140","2","active_ns",FALSE,0,4,"A2_first"
"5214",25,319.75,319.77,1,"A girl kicked the ball.","sense",2.40580105782,1,"ldrc2_0_140","2","active_s",FALSE,1,4,"A2_first"
"5223",26,329.89,329.9,1,"The baker rolled the dough.","sense",7.29867982864,1,"ldrc2_0_140","2","active_s",FALSE,1,4,"A2_first"
"5233",27,343.4,343.41,4,"The door was eaten by a pot.","nonsense",4.0116341114,1,"ldrc2_0_140","2","passive_ns",FALSE,1,4,"A2_first"
"5243",28,353.98,354,2,"A goat graded the mirror.",NA,NA,4,"ldrc2_0_140","2","active_ns",FALSE,0,4,"A2_first"
"5253",29,370.82,370.84,3,"Seed was pecked by a hen.","sense",7.62442994118,1,"ldrc2_0_140","2","passive_s",FALSE,1,4,"A2_first"
"5263",30,382.44,382.46,4,"A king was chewed by a tree.","sense",7.62010598183,0,"ldrc2_0_140","2","passive_ns",FALSE,0,4,"A2_first"
"5273",31,392.48,392.5,2,"The banana lost the worm.","nonsense",5.77991604805,1,"ldrc2_0_140","2","active_ns",FALSE,1,4,"A2_first"
"5282",0,0,0.03,2,"A fence walked to the mother.","nonsense",4.44252300262,1,"ldrc2_0_140","3","active_ns",FALSE,1,4,"A2_first"
"5292",1,10.72,10.74,3,"The shirt was stained by mud.","sense",4.29656386375,1,"ldrc2_0_140","3","passive_s",FALSE,1,4,"A2_first"
"5303",2,21.39,21.41,4,"Fire was licked by a banana.","nonsense",6.70378398895,1,"ldrc2_0_140","3","passive_ns",FALSE,1,4,"A2_first"
"5314",3,38.56,38.57,1,"The banker counted the money.","sense",4.88603806496,1,"ldrc2_0_140","3","active_s",FALSE,1,4,"A2_first"
"5323",4,54.45,54.46,4,"Pie was raised by the letter.","nonsense",5.34247422218,1,"ldrc2_0_140","3","passive_ns",FALSE,1,4,"A2_first"
"5333",5,64.83,64.84,1,"The boy cleared off the table.","sense",2.92730498314,1,"ldrc2_0_140","3","active_s",FALSE,1,4,"A2_first"
"5343",6,80.32,80.33,4,"A rope was sold by the frog.","nonsense",6.19518399239,1,"ldrc2_0_140","3","passive_ns",FALSE,1,4,"A2_first"
"5352",7,90.96,90.97,2,"The snake asked for the father.","nonsense",5.82319021225,1,"ldrc2_0_140","3","active_ns",FALSE,1,4,"A2_first"
"5363",8,106.1,106.11,2,"A basement won the family.","nonsense",5.11434984207,1,"ldrc2_0_140","3","active_ns",FALSE,1,4,"A2_first"
"5373",9,116.71,116.72,1,"A tiger scared the zebra.","sense",3.51736688614,1,"ldrc2_0_140","3","active_s",FALSE,1,4,"A2_first"
"5383",10,131.58,131.59,1,"A bird dropped the worm.","sense",5.3588988781,1,"ldrc2_0_140","3","active_s",FALSE,1,4,"A2_first"
"5393",11,143.41,143.43,4,"The girl was told by a fork.","nonsense",5.59202098846,1,"ldrc2_0_140","3","passive_ns",FALSE,1,4,"A2_first"
"5403",12,154.13,154.15,4,"Bread was scratched by a tray.","nonsense",6.04427790642,1,"ldrc2_0_140","3","passive_ns",FALSE,1,4,"A2_first"
"5415",13,164.48,164.49,3,"The lamp was bought by the sister.","nonsense",6.47199606895,0,"ldrc2_0_140","3","passive_s",FALSE,0,4,"A2_first"
"5423",14,182.42,182.43,1,"The uncle put sugar in the tea.","sense",5.82971811295,1,"ldrc2_0_140","3","active_s",FALSE,1,4,"A2_first"
"5433",15,193.7,193.71,2,"A hen carried the dancer.","nonsense",4.74897003174,1,"ldrc2_0_140","3","active_ns",FALSE,1,4,"A2_first"
"5442",16,206.11,206.12,4,"A chair was tasted by a frame.","nonsense",6.35720205307,1,"ldrc2_0_140","3","passive_ns",FALSE,1,4,"A2_first"
"5453",17,223.68,223.69,3,"The show was seen by a child.","sense",5.13083195686,1,"ldrc2_0_140","3","passive_s",FALSE,1,4,"A2_first"
"5463",18,234.74,234.75,3,"Soup was served by a woman.","nonsense",5.53243279457,0,"ldrc2_0_140","3","passive_s",FALSE,0,4,"A2_first"
"5473",19,250.08,250.09,2,"The iron borrowed a teacher.","nonsense",7.05631709099,1,"ldrc2_0_140","3","active_ns",FALSE,1,4,"A2_first"
"5483",20,260.45,260.46,3,"A cat was saved by a king.","sense",4.780616045,1,"ldrc2_0_140","3","passive_s",FALSE,1,4,"A2_first"
"5492",21,270.85,270.86,1,"The queen planted a flower.","sense",3.02052617073,1,"ldrc2_0_140","3","active_s",FALSE,1,4,"A2_first"
"5503",22,280.9,280.92,3,"A rug was rolled by the actor.","sense",6.55478620529,1,"ldrc2_0_140","3","passive_s",FALSE,1,4,"A2_first"
"5514",23,293.63,293.64,2,"The couch sang to the duck.","nonsense",5.91026592255,1,"ldrc2_0_140","3","active_ns",FALSE,1,4,"A2_first"
"5523",24,304.11,304.13,4,"Pasta was waved by a fish.","nonsense",7.71593284607,1,"ldrc2_0_140","3","passive_ns",FALSE,1,4,"A2_first"
"5533",25,314.89,314.9,1,"A mouse chewed on the cheese.","sense",5.3130068779,1,"ldrc2_0_140","3","active_s",FALSE,1,4,"A2_first"
"5543",26,325.02,325.03,3,"A phone was used by a doctor.","sense",5.88196492195,1,"ldrc2_0_140","3","passive_s",FALSE,1,4,"A2_first"
"5553",27,339.56,339.57,2,"The ear dressed a student.","nonsense",6.84588313103,1,"ldrc2_0_140","3","active_ns",FALSE,1,4,"A2_first"
"5563",28,350.98,351,1,"A fly entered the house.","sense",6.27277684212,1,"ldrc2_0_140","3","active_s",FALSE,1,4,"A2_first"
"5573",29,368.12,368.14,4,"A cup was cut by the pillow.",NA,NA,4,"ldrc2_0_140","3","passive_ns",FALSE,0,4,"A2_first"
"5583",30,380.08,380.09,3,"Pizza was cooked by the man.","sense",3.20526003838,1,"ldrc2_0_140","3","passive_s",FALSE,1,4,"A2_first"
"5593",31,395.78,395.8,2,"A joke hugged the dragon.","sense",7.00527000427,2,"ldrc2_0_140","3","active_ns",FALSE,0,4,"A2_first"
"5615",0,0,0.03,2,"The house chewed on the phone.","nonsense",3.97676706314,1,"ldrc2_0_143","1","active_ns",FALSE,1,4,"A2_first"
"5623",1,10.72,10.74,3,"The door was shut by wind.","sense",4.26372981071,1,"ldrc2_0_143","1","passive_s",FALSE,1,4,"A2_first"
"5633",2,21.39,21.41,4,"A father was spotted by the egg.","nonsense",6.79299998283,1,"ldrc2_0_143","1","passive_ns",FALSE,1,4,"A2_first"
"5643",3,38.56,38.57,1,"The clerk asked a question.","nonsense",5.24537301064,0,"ldrc2_0_143","1","active_s",FALSE,0,4,"A2_first"
"5653",4,54.45,54.46,4,"The actor was kicked by cake.","nonsense",4.13891482353,1,"ldrc2_0_143","1","passive_ns",FALSE,1,4,"A2_first"
"5663",5,64.83,64.84,1,"A king wished for a horse.","sense",2.97758698463,1,"ldrc2_0_143","1","active_s",FALSE,1,4,"A2_first"
"5673",6,80.32,80.33,4,"The bird was told by the boat.","nonsense",4.84124493599,1,"ldrc2_0_143","1","passive_ns",FALSE,1,4,"A2_first"
"5683",7,90.96,90.97,2,"A rope listened to the salt.","nonsense",6.99202799797,1,"ldrc2_0_143","1","active_ns",FALSE,1,4,"A2_first"
"5691",8,106.1,106.11,2,"The tiger played a letter.","nonsense",4.33971500397,1,"ldrc2_0_143","1","active_ns",FALSE,1,4,"A2_first"
"5702",9,116.71,116.73,1,"The mother shopped at the store.","sense",7.40298008919,1,"ldrc2_0_143","1","active_s",FALSE,1,4,"A2_first"
"5715",10,131.58,131.59,1,"A sister hugged the dancer.","sense",4.52226305008,1,"ldrc2_0_143","1","active_s",FALSE,1,4,"A2_first"
"5723",11,143.41,143.43,4,"Meat was watched by an ear.","nonsense",5.22837901115,1,"ldrc2_0_143","1","passive_ns",FALSE,1,4,"A2_first"
"5733",12,154.13,154.15,4,"A worm was jumped by a dress.","nonsense",4.40856003761,1,"ldrc2_0_143","1","passive_ns",FALSE,1,4,"A2_first"
"5742",13,164.48,164.49,3,"Medals were won by a team.","sense",4.27031993866,1,"ldrc2_0_143","1","passive_s",FALSE,1,4,"A2_first"
"5753",14,182.42,182.43,1,"The friend borrowed a book.","sense",4.34097003937,1,"ldrc2_0_143","1","active_s",FALSE,1,4,"A2_first"
"5763",15,193.7,193.71,2,"The lamp wrote to the nurse.","nonsense",5.49759507179,1,"ldrc2_0_143","1","active_ns",FALSE,1,4,"A2_first"
"5773",16,206.11,206.12,4,"A clown was bought by the hen.","nonsense",1.11855792999,2,"ldrc2_0_143","1","passive_ns",FALSE,0,4,"A2_first"
"5792",17,223.68,223.69,3,"The honey was made by a bee.","sense",5.6663210392,1,"ldrc2_0_143","1","passive_s",FALSE,1,4,"A2_first"
"5802",18,234.74,234.75,3,"Water was splashed by a bear.","sense",4.34486699104,1,"ldrc2_0_143","1","passive_s",FALSE,1,4,"A2_first"
"5814",19,250.08,250.09,2,"The seed raised a turtle.","nonsense",5.21460103989,1,"ldrc2_0_143","1","active_ns",FALSE,1,4,"A2_first"
"5823",20,260.45,260.46,3,"A barn was built by the uncle.","sense",6.50803613663,1,"ldrc2_0_143","1","passive_s",FALSE,1,4,"A2_first"
"5833",21,270.85,270.86,1,"The cowboy cooked some pasta.","sense",3.43291902542,1,"ldrc2_0_143","1","active_s",FALSE,1,4,"A2_first"
"5843",22,280.9,280.92,3,"A snake was caught by a girl.","nonsense",4.47228288651,0,"ldrc2_0_143","1","passive_s",FALSE,0,4,"A2_first"
"5852",23,293.63,293.64,2,"The soap tasted the monkey.","nonsense",3.02429318428,1,"ldrc2_0_143","1","active_ns",FALSE,1,4,"A2_first"
"5863",24,304.11,304.13,4,"A box was walked by a duck.","nonsense",5.75729584694,1,"ldrc2_0_143","1","passive_ns",FALSE,1,4,"A2_first"
"5873",25,314.89,314.9,1,"A brother opened the present.","sense",6.12827801704,1,"ldrc2_0_143","1","active_s",FALSE,1,4,"A2_first"
"5883",26,325.02,325.03,3,"Bread was picked by a boy.","sense",2.97604107857,1,"ldrc2_0_143","1","passive_s",FALSE,1,4,"A2_first"
"5893",27,339.56,339.57,2,"The zebra milked the show.","nonsense",2.05725288391,2,"ldrc2_0_143","1","active_ns",FALSE,0,4,"A2_first"
"5915",28,350.98,351,1,"The farmer owned a broom.","sense",3.88214492798,1,"ldrc2_0_143","1","active_s",FALSE,1,4,"A2_first"
"5922",29,368.12,368.14,4,"A queen was lost by a pen.","nonsense",3.7621409893,1,"ldrc2_0_143","1","passive_ns",FALSE,1,4,"A2_first"
"5931",30,380.08,380.09,3,"A leaf was climbed by the bug.","nonsense",4.19755220413,0,"ldrc2_0_143","1","passive_s",FALSE,0,4,"A2_first"
"5943",31,395.78,395.8,2,"A pizza dropped the cousin.","nonsense",3.24954390526,1,"ldrc2_0_143","1","active_ns",FALSE,1,4,"A2_first"
"5951",0,0,0.03,4,"A test was cooked by a bat.","nonsense",3.75175309181,1,"ldrc2_0_143","2","passive_ns",FALSE,1,4,"A2_first"
"5962",1,10.89,10.91,2,"The broom grabbed the queen.","nonsense",3.35121798515,1,"ldrc2_0_143","2","active_ns",FALSE,1,4,"A2_first"
"5973",2,21.08,21.09,3,"The shot was given by a nurse.","sense",4.57990598679,1,"ldrc2_0_143","2","passive_s",FALSE,1,4,"A2_first"
"5983",3,36.88,36.9,2,"A shirt chopped at the tray.","nonsense",3.5498239994,1,"ldrc2_0_143","2","active_ns",FALSE,1,4,"A2_first"
"5993",4,50.82,50.84,1,"The lion sniffed at the meat.","sense",3.76103496552,1,"ldrc2_0_143","2","active_s",FALSE,1,4,"A2_first"
"6003",5,61.13,61.14,4,"The mirror was read by a car.","nonsense",4.21706295013,1,"ldrc2_0_143","2","passive_ns",FALSE,1,4,"A2_first"
"6014",6,75.94,75.95,3,"The grass was moved by wind.","sense",6.37644004822,1,"ldrc2_0_143","2","passive_s",FALSE,1,4,"A2_first"
"6022",7,87.72,87.74,3,"A hand was licked by a puppy.","sense",4.15756106377,1,"ldrc2_0_143","2","passive_s",FALSE,1,4,"A2_first"
"6033",8,99.72,99.73,4,"A song was picked by a cat.","nonsense",3.81972908974,1,"ldrc2_0_143","2","passive_ns",FALSE,1,4,"A2_first"
"6043",9,111.38,111.4,4,"The dog was raised by a spoon.","nonsense",4.69360899925,1,"ldrc2_0_143","2","passive_ns",FALSE,1,4,"A2_first"
"6053",10,122.22,122.23,1,"The worker built the barn.","sense",7.1300239563,1,"ldrc2_0_143","2","active_s",FALSE,1,4,"A2_first"
"6063",11,134.13,134.14,2,"The table climbed on a brother.","nonsense",7.35148000717,1,"ldrc2_0_143","2","active_ns",FALSE,1,4,"A2_first"
"6071",12,146.54,146.54,2,"A game owned the doctor.","nonsense",5.02356219292,1,"ldrc2_0_143","2","active_ns",FALSE,1,4,"A2_first"
"6083",13,158.49,158.5,3,"Tea was spilled by the aunt.","nonsense",6.04403591156,0,"ldrc2_0_143","2","passive_s",FALSE,0,4,"A2_first"
"6093",14,169.83,169.84,1,"The chicken ate some seed.","sense",5.25726890564,1,"ldrc2_0_143","2","active_s",FALSE,1,4,"A2_first"
"6104",15,179.98,179.99,1,"A woman bought a pizza.","sense",2.57631707191,1,"ldrc2_0_143","2","active_s",FALSE,1,4,"A2_first"
"6115",16,190.27,190.28,2,"The actress chased the sugar.","nonsense",3.6122879982,1,"ldrc2_0_143","2","active_ns",FALSE,1,4,"A2_first"
"6123",17,200.64,200.67,3,"A worm was dropped by the bird.","sense",3.69768714905,1,"ldrc2_0_143","2","passive_s",FALSE,1,4,"A2_first"
"6133",18,215.75,215.76,1,"The father played the movie.","sense",4.15268492699,1,"ldrc2_0_143","2","active_s",FALSE,1,4,"A2_first"
"6143",19,225.84,225.84,3,"A gift was opened by a boy.","sense",3.25915884972,1,"ldrc2_0_143","2","passive_s",FALSE,1,4,"A2_first"
"6153",20,235.87,235.88,1,"The sheep escaped from the wolf.","sense",3.49515199661,1,"ldrc2_0_143","2","active_s",FALSE,1,4,"A2_first"
"6163",21,247.77,247.79,2,"The pillow jumped at a bear.","nonsense",2.40446305275,1,"ldrc2_0_143","2","active_ns",FALSE,1,4,"A2_first"
"6173",22,257.97,257.99,3,"A pig was scared by a fox.","sense",5.98390507698,1,"ldrc2_0_143","2","passive_s",FALSE,1,4,"A2_first"
"6183",23,268.09,268.09,3,"A wall was marked with paint.",NA,NA,4,"ldrc2_0_143","2","passive_s",FALSE,0,4,"A2_first"
"6193",24,280.16,280.17,1,"The farmer listened to the bell.","sense",4.94252300262,1,"ldrc2_0_143","2","active_s",FALSE,1,4,"A2_first"
